0.356305,0.972549,0.995155,0.339923,0.269668,0.000000
0.524196,0.005071,0.100787,0.968011,0.193652,0.000000
0.091777,0.750054,0.938162,0.426126,0.398796,0.000000
0.241407,0.327729,0.643769,0.493999,0.610544,1.000000
0.510757,0.619455,0.706532,0.165071,0.605275,2.000000
0.006062,0.444965,0.437842,0.768882,0.731913,1.000000
0.310345,0.831356,0.731142,0.307338,0.550885,0.000000
0.430912,0.295901,0.783366,0.552559,0.904413,0.000000
0.809747,0.597242,0.150615,0.948342,0.682746,1.000000
0.531671,0.353282,0.709214,0.844289,0.906973,0.000000
0.812543,0.999738,0.211118,0.995372,0.713326,1.000000
0.977944,0.552565,0.758090,0.041388,0.604464,1.000000
0.369484,0.067432,0.496651,0.246671,0.629573,0.000000
0.596050,0.358314,0.581175,0.103069,0.613064,1.000000
0.964194,0.444129,0.869335,0.467593,0.558757,1.000000
0.014495,0.976963,0.692125,0.880798,0.472757,2.000000
0.276859,0.841268,0.782550,0.641723,0.449069,0.000000
0.248565,0.502877,0.721972,0.502530,0.291674,1.000000
0.356727,0.759474,0.126103,0.531946,0.117119,0.000000
0.395899,0.647170,0.847693,0.480742,0.680060,2.000000
0.469055,0.701229,0.548700,0.789172,0.594090,0.000000
0.127388,0.357755,0.900348,0.399762,0.225413,1.000000
0.754970,0.606207,0.452801,0.285005,0.314409,1.000000
0.923698,0.932960,0.385064,0.690474,0.117196,2.000000
0.107397,0.793362,0.553906,0.281183,0.957307,2.000000
0.233279,0.885873,0.620697,0.842886,0.577481,0.000000
0.112657,0.218734,0.678233,0.483010,0.871673,1.000000
0.626807,0.439833,0.507989,0.163814,0.615635,0.000000
0.054480,0.515271,0.543532,0.331489,0.685742,0.000000
0.034263,0.763454,0.743901,0.576727,0.334795,2.000000
0.353164,0.327205,0.247294,0.348847,0.829016,1.000000
0.214813,0.578903,0.555510,0.523186,0.656640,0.000000
0.066606,0.996353,0.663885,0.218220,0.964808,2.000000
0.207249,0.833039,0.990059,0.273052,0.108270,1.000000
0.860541,0.807390,0.544129,0.431285,0.087314,0.000000
0.188052,0.589735,0.497872,0.951360,0.440874,2.000000
0.876607,0.221618,0.508232,0.490003,0.950382,2.000000
0.254230,0.019995,0.330242,0.147582,0.192724,0.000000
0.264989,0.571542,0.228464,0.579702,0.545726,2.000000
0.298838,0.379184,0.483191,0.943930,0.759638,1.000000
0.291426,0.029230,0.601964,0.547606,0.317898,1.000000
0.464223,0.545723,0.861999,0.999745,0.303298,0.000000
0.958659,0.200289,0.623264,0.758972,0.615416,0.000000
0.570505,0.375441,0.150653,0.519898,0.340945,0.000000
0.402916,0.286752,0.011878,0.947745,0.574519,0.000000
0.314439,0.672275,0.555522,0.934957,0.795607,1.000000
0.456236,0.200297,0.482907,0.796908,0.634635,0.000000
0.618822,0.965111,0.995320,0.736762,0.486186,2.000000
0.338120,0.672461,0.548825,0.684599,0.332781,0.000000
0.064294,0.611471,0.656064,0.618299,0.217232,2.000000
0.791003,0.859092,0.941665,0.282606,0.324926,2.000000
0.063044,0.092028,0.846909,0.516456,0.466575,1.000000
0.507497,0.828836,0.830270,0.962451,0.467797,0.000000
0.546857,0.920302,0.923300,0.062860,0.109322,1.000000
0.918972,0.396939,0.497016,0.259939,0.772785,1.000000
0.127635,0.806616,0.135163,0.514716,0.163719,1.000000
0.857534,0.575082,0.051395,0.734093,0.723511,0.000000
0.303728,0.574505,0.235454,0.119169,0.372265,2.000000
0.668809,0.616566,0.487060,0.448004,0.829456,1.000000
0.502748,0.205703,0.081139,0.887014,0.236701,0.000000
0.554231,0.042637,0.362094,0.962175,0.633391,1.000000
0.931297,0.694499,0.168683,0.530032,0.407224,2.000000
0.926570,0.650668,0.882149,0.240864,0.241415,1.000000
0.097498,0.329200,0.282552,0.168492,0.025324,2.000000
0.548896,0.461342,0.030835,0.200415,0.699569,0.000000
0.729167,0.122088,0.333079,0.066551,0.791382,2.000000
0.413341,0.495045,0.117579,0.734896,0.827662,2.000000
0.713783,0.998813,0.147066,0.325418,0.191361,1.000000
0.993394,0.956397,0.168587,0.921528,0.902138,1.000000
0.017842,0.829663,0.501910,0.350502,0.024261,1.000000
0.874869,0.440312,0.763109,0.001723,0.819216,2.000000
0.190181,0.325659,0.501575,0.210332,0.328380,0.000000
0.592902,0.146416,0.515933,0.198283,0.254057,0.000000
0.255697,0.460160,0.783310,0.030827,0.153923,0.000000
0.672119,0.675680,0.603019,0.983121,0.720038,1.000000
0.064488,0.085239,0.322532,0.558826,0.373712,2.000000
0.293557,0.733850,0.202041,0.014564,0.394120,0.000000
0.731002,0.025293,0.145876,0.267989,0.372143,2.000000
0.363580,0.054642,0.189619,0.277904,0.643613,1.000000
0.778640,0.713164,0.796667,0.053335,0.515293,0.000000
0.677357,0.671355,0.287715,0.952169,0.452517,2.000000
0.195948,0.387509,0.156627,0.916923,0.316187,0.000000
0.781829,0.699195,0.446596,0.180547,0.224281,2.000000
0.879051,0.952716,0.506164,0.310763,0.239197,0.000000
0.821820,0.171207,0.119130,0.104856,0.352230,0.000000
0.331396,0.043636,0.094108,0.171991,0.327919,0.000000
0.927343,0.001751,0.626618,0.626027,0.663332,0.000000
0.548861,0.711775,0.147634,0.292788,0.849584,1.000000
0.228512,0.122951,0.258738,0.077071,0.476165,0.000000
0.528525,0.245701,0.666725,0.858980,0.393439,2.000000
0.075515,0.941064,0.643052,0.833151,0.653340,2.000000
0.379858,0.068844,0.705113,0.233698,0.245930,0.000000
0.608823,0.476408,0.427436,0.924894,0.956126,1.000000
0.698152,0.302525,0.861117,0.435453,0.416881,2.000000
0.435743,0.771204,0.366567,0.893911,0.064358,2.000000
0.393030,0.549167,0.726233,0.144426,0.053315,1.000000
0.644030,0.468018,0.479003,0.696643,0.216179,2.000000
0.609793,0.704307,0.429336,0.517145,0.136776,2.000000
0.685240,0.086895,0.815286,0.100024,0.402568,0.000000
0.790786,0.529025,0.562616,0.243968,0.188477,2.000000
0.351637,0.971906,0.544054,0.140573,0.591351,1.000000
0.274555,0.949009,0.617736,0.633245,0.644151,1.000000
0.101107,0.574323,0.714222,0.369264,0.474813,2.000000
0.932681,0.702239,0.305733,0.748859,0.880338,1.000000
0.250443,0.041521,0.692355,0.762560,0.911024,1.000000
0.940237,0.689839,0.789403,0.764633,0.584711,2.000000
0.718476,0.979460,0.269868,0.213582,0.004239,0.000000
0.463540,0.647887,0.586389,0.934254,0.918112,2.000000
0.320619,0.090224,0.960788,0.538645,0.732241,1.000000
0.578169,0.980477,0.597158,0.684368,0.976265,2.000000
0.254097,0.019570,0.849652,0.295673,0.786800,0.000000
0.344160,0.807919,0.929592,0.013429,0.006235,0.000000
0.960892,0.369669,0.626521,0.645489,0.279489,2.000000
0.850787,0.798725,0.957749,0.459454,0.861453,2.000000
0.054058,0.287964,0.055172,0.899817,0.988838,1.000000
0.249032,0.281934,0.629400,0.214846,0.122303,2.000000
0.383035,0.631673,0.912473,0.602778,0.367997,1.000000
0.711089,0.853848,0.309515,0.903302,0.597657,1.000000
0.265189,0.813961,0.023825,0.326244,0.587039,1.000000
0.952884,0.573453,0.790245,0.761745,0.159621,1.000000
0.862051,0.211531,0.419091,0.746705,0.105087,1.000000
0.130856,0.730519,0.424540,0.321610,0.273282,0.000000
0.256733,0.400625,0.598189,0.876159,0.745690,1.000000
0.768006,0.510446,0.970206,0.330567,0.806287,1.000000
0.533661,0.117294,0.105352,0.194632,0.107033,0.000000
0.512891,0.730896,0.035222,0.703356,0.031760,1.000000
0.580202,0.458634,0.853617,0.978093,0.604965,1.000000
0.691726,0.582228,0.076410,0.820462,0.919033,0.000000
0.347279,0.117553,0.826786,0.581158,0.749036,2.000000
0.164958,0.570254,0.852975,0.154002,0.711200,1.000000
0.072220,0.205378,0.276390,0.613356,0.304097,0.000000
0.624461,0.485590,0.777237,0.840913,0.991490,0.000000
0.088605,0.445473,0.958238,0.289259,0.754998,0.000000
0.143528,0.759639,0.059216,0.152909,0.559322,2.000000
0.487693,0.743692,0.870695,0.401244,0.140807,2.000000
0.067915,0.410635,0.654890,0.666576,0.943320,1.000000
0.473135,0.713606,0.933755,0.594451,0.414053,1.000000
0.715640,0.303275,0.859881,0.186770,0.550305,1.000000
0.254766,0.284159,0.409882,0.162766,0.514014,2.000000
0.533621,0.158266,0.866890,0.392204,0.150839,0.000000
0.928147,0.116512,0.313524,0.101862,0.361962,2.000000
0.432194,0.080603,0.255411,0.994409,0.465550,2.000000
0.504016,0.734089,0.901093,0.100840,0.087743,1.000000
0.348813,0.528515,0.052366,0.492045,0.970134,0.000000
0.990586,0.217759,0.220838,0.689820,0.796485,0.000000
0.058900,0.951716,0.248699,0.702202,0.088212,1.000000
0.357892,0.553726,0.386622,0.090243,0.399697,1.000000
0.057594,0.181498,0.674058,0.305252,0.127003,0.000000
0.688081,0.520639,0.286151,0.679625,0.717721,2.000000
0.806482,0.054926,0.576823,0.335673,0.814947,2.000000
0.726267,0.887807,0.382278,0.789289,0.576484,2.000000
0.045393,0.372735,0.062307,0.267060,0.605310,2.000000
0.162944,0.373923,0.418259,0.714214,0.534889,2.000000
0.097367,0.954414,0.169277,0.990761,0.502329,2.000000
0.870535,0.075784,0.609782,0.632206,0.989096,0.000000
0.840239,0.719437,0.719586,0.070706,0.765475,0.000000
0.652839,0.105471,0.959441,0.515172,0.217683,2.000000
0.123963,0.276049,0.739593,0.130469,0.555984,0.000000
0.314095,0.890730,0.822069,0.043375,0.577760,2.000000
0.890030,0.040340,0.650002,0.092069,0.590565,0.000000
0.612120,0.966063,0.993507,0.245496,0.741271,1.000000
0.847486,0.307588,0.479081,0.463191,0.458670,1.000000
0.021972,0.186739,0.537696,0.141753,0.262833,0.000000
0.297258,0.029285,0.525974,0.615304,0.515160,2.000000
0.424495,0.941317,0.016944,0.516655,0.091254,2.000000
0.152490,0.154424,0.028312,0.033705,0.736345,0.000000
0.388139,0.565132,0.339603,0.317560,0.422686,0.000000
0.056382,0.991784,0.883099,0.405849,0.326857,1.000000
0.139997,0.064815,0.599168,0.425310,0.475031,1.000000
0.794844,0.880547,0.085019,0.583759,0.864391,1.000000
0.061177,0.954763,0.688033,0.797087,0.398124,1.000000
0.540053,0.376457,0.098716,0.262387,0.944931,0.000000
0.083209,0.541526,0.301600,0.110612,0.978159,2.000000
0.196012,0.077299,0.820254,0.345112,0.109135,0.000000
0.033697,0.581877,0.488912,0.816771,0.092926,2.000000
0.558318,0.997110,0.243372,0.615890,0.722908,0.000000
0.256658,0.692958,0.651344,0.905618,0.516580,2.000000
0.846041,0.035365,0.488012,0.947908,0.376721,2.000000
0.405009,0.367173,0.771439,0.108157,0.243521,2.000000
0.581385,0.128369,0.524575,0.234311,0.280648,2.000000
0.681146,0.779413,0.034375,0.883948,0.624791,0.000000
0.708948,0.460544,0.099621,0.125582,0.620777,0.000000
0.799307,0.413369,0.796929,0.100585,0.967594,1.000000
0.685149,0.699253,0.084877,0.160923,0.590879,1.000000
0.074176,0.807090,0.135536,0.612378,0.638074,1.000000
0.853908,0.188173,0.771781,0.286827,0.930355,2.000000
0.756730,0.462670,0.650129,0.882117,0.309206,2.000000
0.063963,0.484510,0.277692,0.549409,0.373905,2.000000
0.438020,0.999332,0.081053,0.288925,0.032660,2.000000
0.376011,0.566303,0.330892,0.371912,0.557147,0.000000
0.550887,0.724341,0.316057,0.515561,0.734745,0.000000
0.320359,0.189640,0.355884,0.564680,0.680955,1.000000
0.736588,0.145357,0.439245,0.049896,0.629449,1.000000
0.456689,0.438315,0.091582,0.600534,0.646303,1.000000
0.743496,0.912272,0.719622,0.472821,0.974776,1.000000
0.529401,0.545707,0.802383,0.720752,0.504793,1.000000
0.289596,0.538035,0.794749,0.914759,0.866830,0.000000
0.813358,0.611358,0.027448,0.632986,0.538131,2.000000
0.458412,0.898787,0.293329,0.109266,0.387641,2.000000
0.671045,0.750683,0.447144,0.825393,0.646635,0.000000
0.835826,0.723980,0.882167,0.570227,0.595271,0.000000
0.941442,0.191728,0.675795,0.265770,0.671952,0.000000
0.962342,0.618337,0.639677,0.039989,0.363555,0.000000
0.601569,0.033968,0.659268,0.771228,0.647048,1.000000
0.012725,0.863668,0.529059,0.704034,0.400162,1.000000
0.746717,0.984883,0.747585,0.636667,0.108104,0.000000
0.256194,0.325364,0.763397,0.199825,0.341824,0.000000
0.512258,0.157871,0.196836,0.780893,0.177725,2.000000
0.368531,0.519207,0.463246,0.067186,0.032907,0.000000
0.786790,0.896648,0.085903,0.144777,0.081426,0.000000
0.204197,0.334619,0.778901,0.650699,0.052468,0.000000
0.899517,0.749335,0.470108,0.179133,0.135363,1.000000
0.225789,0.354258,0.811580,0.530982,0.263149,1.000000
0.593463,0.610728,0.656671,0.536206,0.362112,1.000000
0.437413,0.691540,0.042574,0.447889,0.998654,2.000000
0.163528,0.115810,0.312363,0.939827,0.892725,1.000000
0.433931,0.728694,0.991008,0.329435,0.613712,2.000000
0.617370,0.667218,0.916111,0.135357,0.436790,1.000000
0.256482,0.921804,0.841162,0.243407,0.039668,2.000000
0.485260,0.774338,0.826494,0.701787,0.955447,2.000000
0.690619,0.581861,0.092180,0.647080,0.390679,1.000000
0.115615,0.914285,0.006565,0.316438,0.323403,0.000000
0.879543,0.760119,0.098205,0.360333,0.103554,1.000000
0.215401,0.875835,0.631695,0.766653,0.932354,0.000000
0.270058,0.421436,0.764373,0.258776,0.898798,0.000000
0.391770,0.079182,0.723967,0.063072,0.502009,1.000000
0.601456,0.351798,0.517799,0.567106,0.804376,1.000000
0.840744,0.468895,0.595750,0.957851,0.061875,0.000000
0.506385,0.142239,0.085136,0.117152,0.940857,2.000000
0.873238,0.174204,0.899989,0.117796,0.157071,0.000000
0.262660,0.633750,0.961061,0.063721,0.230246,1.000000
0.404154,0.132561,0.192140,0.531553,0.826545,2.000000
0.052336,0.932482,0.552998,0.130200,0.293558,0.000000
0.546849,0.960528,0.379220,0.638684,0.730827,2.000000
0.599965,0.063279,0.481504,0.473206,0.372798,2.000000
0.118069,0.934618,0.845433,0.450045,0.868493,0.000000
0.098961,0.473892,0.334224,0.399780,0.877002,2.000000
0.818214,0.048393,0.288529,0.468250,0.053402,1.000000
0.932961,0.873161,0.145665,0.011044,0.905705,2.000000
0.805107,0.419881,0.714777,0.884877,0.869512,1.000000
0.497453,0.705253,0.779995,0.676808,0.007519,1.000000
0.373936,0.406446,0.838864,0.830007,0.314136,1.000000
0.287122,0.916319,0.324113,0.341725,0.533994,0.000000
0.458632,0.402655,0.327454,0.290833,0.304489,0.000000
0.648634,0.965649,0.514273,0.907485,0.434570,0.000000
0.057299,0.475678,0.628683,0.644528,0.293816,0.000000
0.900981,0.129158,0.845546,0.300519,0.493570,1.000000
0.886244,0.628658,0.051523,0.960758,0.792354,0.000000
0.425399,0.288081,0.086710,0.800164,0.800326,0.000000
0.616026,0.482140,0.486602,0.259382,0.223958,1.000000
0.016867,0.912467,0.720711,0.199992,0.187259,2.000000
0.950058,0.847473,0.461351,0.286224,0.009781,0.000000
0.186777,0.417868,0.253804,0.817727,0.286068,1.000000
0.653321,0.806951,0.186542,0.242232,0.259529,0.000000
0.982106,0.015177,0.126204,0.320386,0.719125,2.000000
0.039713,0.631113,0.660076,0.996519,0.659380,0.000000
0.546117,0.011121,0.625250,0.134432,0.774698,1.000000
0.740884,0.454661,0.278678,0.695286,0.669118,2.000000
0.080082,0.005609,0.160105,0.413141,0.751449,1.000000
0.957870,0.372677,0.023340,0.792819,0.388193,1.000000
0.349277,0.675238,0.868654,0.810323,0.872288,0.000000
0.649067,0.139746,0.378782,0.634838,0.813499,2.000000
0.747080,0.128373,0.255648,0.471762,0.135058,2.000000
0.664665,0.810635,0.301171,0.487261,0.597973,2.000000
0.736847,0.332719,0.222821,0.673291,0.263490,1.000000
0.173785,0.439886,0.201366,0.766141,0.582499,0.000000
0.727434,0.120311,0.458496,0.393065,0.954032,2.000000
0.266481,0.660554,0.884497,0.433345,0.977619,0.000000
0.556905,0.355838,0.170042,0.520690,0.545752,0.000000
0.917011,0.762830,0.191040,0.991813,0.438339,0.000000
0.599914,0.276928,0.733301,0.269684,0.206634,2.000000
0.283914,0.188649,0.497590,0.825000,0.943215,0.000000
0.236868,0.292580,0.331764,0.106916,0.701511,0.000000
0.608023,0.185706,0.040713,0.628431,0.199243,0.000000
0.745879,0.781034,0.559601,0.276848,0.109945,1.000000
0.652891,0.429138,0.676016,0.996758,0.030388,0.000000
0.259038,0.993984,0.689337,0.205364,0.377423,1.000000
0.222194,0.484789,0.737401,0.724009,0.722277,2.000000
0.514707,0.106274,0.741690,0.633013,0.665257,2.000000
0.418896,0.815230,0.949121,0.427272,0.713403,2.000000
0.405998,0.973857,0.858723,0.909595,0.400207,0.000000
0.416857,0.293864,0.926814,0.531519,0.421203,1.000000
0.493449,0.438241,0.574663,0.059245,0.314707,0.000000
0.256316,0.098872,0.068594,0.403564,0.861164,0.000000
0.562634,0.194787,0.748347,0.753076,0.699933,0.000000
0.909733,0.343549,0.584295,0.238577,0.359821,2.000000
0.394267,0.626328,0.435081,0.346434,0.028979,0.000000
0.010212,0.826652,0.945095,0.234699,0.025284,2.000000
0.674551,0.289368,0.391739,0.694549,0.071526,2.000000
0.696406,0.437660,0.768303,0.988225,0.357541,0.000000
0.156636,0.447938,0.037971,0.491949,0.399804,2.000000
0.878282,0.707196,0.713634,0.938823,0.818620,0.000000
0.439048,0.632810,0.410893,0.384265,0.867139,0.000000
0.386504,0.810726,0.661083,0.535911,0.429081,2.000000
0.833656,0.133596,0.014364,0.161169,0.811131,2.000000
0.264499,0.780487,0.579156,0.729855,0.837469,2.000000
0.934632,0.833519,0.643109,0.437533,0.239805,2.000000
0.967547,0.667409,0.032878,0.874514,0.004736,2.000000
0.450552,0.457213,0.147063,0.271689,0.862827,2.000000
0.213069,0.453979,0.250302,0.319002,0.048517,0.000000
0.656216,0.230898,0.267234,0.837761,0.768819,2.000000
0.305304,0.491488,0.478112,0.062920,0.726726,1.000000
0.387091,0.786085,0.131936,0.801821,0.793199,1.000000
0.100665,0.647767,0.667012,0.838597,0.934657,0.000000
0.513523,0.401096,0.966133,0.299158,0.601627,0.000000
0.210594,0.774387,0.789712,0.384638,0.882451,2.000000
0.621932,0.661104,0.859259,0.213899,0.258522,0.000000
0.333610,0.786031,0.116521,0.270141,0.689039,0.000000
0.390938,0.181522,0.140433,0.282813,0.345510,2.000000
0.566757,0.921638,0.973595,0.281681,0.608683,0.000000
0.782213,0.077084,0.417679,0.362956,0.632225,0.000000
0.968944,0.421736,0.310330,0.018979,0.379961,0.000000
0.130742,0.383108,0.106485,0.655267,0.563385,0.000000
0.854091,0.010104,0.687665,0.252299,0.052917,0.000000
0.082059,0.001036,0.644396,0.734630,0.184129,1.000000
0.386547,0.719916,0.380662,0.221587,0.267439,1.000000
0.008939,0.210539,0.336506,0.362310,0.643115,2.000000
0.681507,0.536658,0.967910,0.843438,0.829583,0.000000
0.195501,0.657833,0.445864,0.666476,0.825290,1.000000
0.745209,0.506795,0.504727,0.227635,0.141418,2.000000
0.527261,0.415844,0.929455,0.345673,0.004800,1.000000
0.538138,0.907785,0.366241,0.336070,0.660345,1.000000
0.350796,0.319382,0.301317,0.486558,0.143792,2.000000
0.909567,0.231590,0.905607,0.970457,0.704652,2.000000
0.401795,0.482488,0.876760,0.262530,0.921145,1.000000
0.509962,0.056446,0.539950,0.515194,0.288765,1.000000
0.303916,0.332006,0.194309,0.364784,0.157750,1.000000
0.775814,0.489598,0.660418,0.000310,0.281367,0.000000
0.944461,0.488804,0.037934,0.460847,0.454689,1.000000
0.673646,0.661346,0.245334,0.294699,0.962737,0.000000
0.715801,0.773197,0.793170,0.950120,0.546033,0.000000
0.341909,0.270859,0.316598,0.505169,0.693509,2.000000
0.763270,0.594222,0.130035,0.949020,0.970360,2.000000
0.761012,0.973658,0.793096,0.410500,0.131111,1.000000
0.458648,0.510562,0.769599,0.479620,0.072483,0.000000
0.672837,0.956286,0.527582,0.522751,0.365855,0.000000
0.233139,0.757973,0.371985,0.641568,0.466696,0.000000
0.434761,0.863874,0.247060,0.979035,0.230757,0.000000
0.433000,0.372896,0.192184,0.800235,0.910828,1.000000
0.745391,0.139060,0.575104,0.334632,0.256403,0.000000
0.255781,0.000611,0.896709,0.419478,0.493813,1.000000
0.831375,0.788429,0.638481,0.091495,0.591728,2.000000
0.180331,0.010462,0.606276,0.409596,0.246955,2.000000
0.873230,0.516608,0.452124,0.497630,0.801652,1.000000
0.381503,0.074364,0.892830,0.892324,0.267029,1.000000
0.388745,0.072392,0.054460,0.608827,0.900725,1.000000
0.399394,0.119644,0.817226,0.214223,0.475614,0.000000
0.042063,0.831937,0.891090,0.157437,0.361056,0.000000
0.560051,0.496284,0.450307,0.827070,0.219638,2.000000
0.403398,0.388001,0.720050,0.187922,0.143066,1.000000
0.819640,0.175493,0.666980,0.226178,0.339812,1.000000
0.186660,0.925685,0.224085,0.055079,0.499538,2.000000
0.359188,0.644804,0.989079,0.359817,0.675480,2.000000
0.684548,0.675113,0.839497,0.599376,0.837931,1.000000
0.285112,0.026030,0.625649,0.878045,0.005766,0.000000
0.169531,0.851542,0.213240,0.803544,0.744999,0.000000
0.626126,0.631176,0.375485,0.360305,0.742866,2.000000
0.523226,0.385104,0.075637,0.495728,0.433046,0.000000
0.113232,0.219562,0.527426,0.920483,0.812500,2.000000
0.381422,0.016170,0.359252,0.045408,0.159931,2.000000
0.696814,0.399021,0.000868,0.424971,0.071463,0.000000
0.109181,0.128434,0.439768,0.026430,0.156513,1.000000
0.255796,0.317746,0.951794,0.199271,0.256035,2.000000
0.627350,0.731548,0.555674,0.787675,0.426393,0.000000
0.262478,0.801910,0.232554,0.963003,0.520027,2.000000
0.011565,0.789384,0.100640,0.090402,0.933135,2.000000
0.358757,0.083275,0.565863,0.240739,0.291864,1.000000
0.009487,0.021407,0.565865,0.837377,0.543711,0.000000
0.490891,0.997051,0.856800,0.665897,0.495537,2.000000
0.649175,0.378358,0.829149,0.718113,0.146214,1.000000
0.068397,0.225589,0.932991,0.071144,0.209301,0.000000
0.728806,0.178775,0.125669,0.651392,0.851377,0.000000
0.967117,0.268274,0.786752,0.858536,0.158961,0.000000
0.808702,0.332315,0.873972,0.913317,0.662770,2.000000
0.835652,0.805964,0.336238,0.402806,0.028022,1.000000
0.457959,0.166445,0.814678,0.020202,0.066330,0.000000
0.411910,0.844299,0.916765,0.356723,0.693831,2.000000
0.598694,0.291412,0.794190,0.422582,0.998818,2.000000
0.924162,0.037473,0.593720,0.750037,0.067746,1.000000
0.825997,0.281393,0.295129,0.684773,0.033831,1.000000
0.029011,0.495136,0.198989,0.951298,0.762382,0.000000
0.475512,0.338912,0.843785,0.288114,0.106095,0.000000
0.163092,0.598591,0.597135,0.125915,0.974450,2.000000
0.643606,0.061090,0.665491,0.329468,0.753894,1.000000
0.194979,0.392532,0.856001,0.339198,0.155304,1.000000
0.187560,0.720503,0.942236,0.033696,0.051011,0.000000
0.972637,0.077693,0.794665,0.568719,0.676698,2.000000
0.345505,0.286412,0.950287,0.444675,0.297686,1.000000
0.645085,0.279173,0.173934,0.412620,0.910205,2.000000
0.835650,0.345827,0.094622,0.203080,0.690004,2.000000
0.188252,0.607647,0.498035,0.977283,0.074443,1.000000
0.378354,0.538412,0.791443,0.750314,0.164029,0.000000
0.789012,0.534596,0.208522,0.782361,0.690772,2.000000
0.444083,0.455521,0.025965,0.659001,0.832650,0.000000
0.555942,0.834367,0.735044,0.664693,0.079322,1.000000
0.107769,0.407790,0.911556,0.935605,0.860892,0.000000
0.745010,0.256606,0.965969,0.515059,0.622062,2.000000
0.748791,0.337850,0.687251,0.764148,0.483940,2.000000
0.126646,0.057377,0.605132,0.529713,0.997820,2.000000
0.441926,0.441104,0.733817,0.451417,0.019036,2.000000
0.714665,0.122487,0.768429,0.136922,0.662028,2.000000
0.381113,0.657287,0.207482,0.481876,0.226488,1.000000
0.359926,0.236805,0.440038,0.735034,0.594783,0.000000
0.628466,0.910835,0.036184,0.636107,0.074794,0.000000
0.962611,0.956873,0.860905,0.383086,0.017349,1.000000
0.292738,0.113904,0.048072,0.429907,0.599738,1.000000
0.919269,0.725085,0.558659,0.715135,0.517194,0.000000
0.632048,0.251671,0.723249,0.919663,0.725027,0.000000
0.215529,0.849614,0.664258,0.157901,0.204289,0.000000
0.458589,0.294997,0.598419,0.045216,0.465814,1.000000
0.852297,0.251357,0.281139,0.127836,0.725414,0.000000
